365243,10000101,26,0,1,22,0,0
365243,10000101,22,0,1,21,0,0
365243,10000101,21,0,1,18,0,0
365243,10000101,18,0,1,27,0,0
365243,10000101,27,0,1,23,0,0
365243,10000101,23,0,1,15,0,0
365243,10000101,15,0,1,13,0,0
365243,10000101,13,0,1,16,0,0
365243,10000101,16,0,1,31,0,0
365243,10000101,31,0,1,12,0,0
365243,10000101,12,0,1,2,0,0
365243,10000101,2,0,1,28,0,0
365243,10000101,28,0,1,9,0,0
365243,10000101,9,0,1,29,0,0
365243,10000101,29,0,1,5,0,0
365243,10000101,5,0,1,10,0,0
365243,10000101,10,0,1,17,0,0
365243,10000101,17,0,1,14,0,0
365243,10000101,14,0,1,32,0,0
365243,10000101,32,0,1,24,0,0
365243,10000101,24,0,1,11,0,0
365243,10000101,11,0,1,19,0,0
365243,10000101,19,0,1,3,0,0
365243,10000101,3,0,1,8,0,0
365243,10000101,8,0,1,7,0,0
365243,10000101,7,0,1,20,0,0
365243,10000101,20,0,1,6,0,0
365243,10000101,6,0,1,1,0,0
365243,10000101,1,0,1,4,0,0
365243,10000101,4,0,1,25,0,0
365243,10000101,25,0,1,30,0,0
737308,20180906,26,1,18,2,-1,12
737311,20180909,3,1,47,4,-1,3
737311,20180909,27,-1,21,8,1,21
737311,20180909,7,-1,34,14,1,23
737311,20180909,20,1,27,31,-1,20
737311,20180909,21,1,24,28,-1,16
737311,20180909,22,1,27,13,-1,20
737311,20180909,30,-1,48,23,1,40
737311,20180909,15,-1,20,24,1,15
737311,20180909,16,-1,38,17,1,28
737311,20180909,32,-1,24,1,1,6
737311,20180909,5,1,16,9,-1,8
737311,20180909,10,1,27,29,-1,24
737311,20180909,12,1,24,6,-1,23
737312,20180910,25,-1,48,11,1,17
737312,20180910,18,-1,33,19,1,13
737315,20180913,7,1,34,3,-1,23
737318,20180916,2,1,31,5,-1,24
737318,20180916,17,-1,31,4,1,20
737318,20180916,21,-1,29,12,1,29
737318,20180916,23,1,21,8,-1,18
737318,20180916,20,-1,20,25,1,12
737318,20180916,16,-1,42,27,1,37
737318,20180916,30,1,27,26,-1,21
737318,20180916,31,1,20,13,-1,17
737318,20180916,14,-1,21,32,1,9
737318,20180916,18,1,34,1,-1,0
737318,20180916,28,1,30,11,-1,27
737318,20180916,10,1,20,19,-1,19
737318,20180916,15,1,31,22,-1,20
737318,20180916,9,1,20,24,-1,13
737319,20180917,6,1,24,29,-1,17
